model,seed,backend,n_bindings,query_delay,distractor_rate,value_collision,recall_accuracy,recall_loss
baseline,1,triton,2,64,0.0,True,0.1611328125,3.0885238647460938
baseline,1,triton,2,64,0.3,False,0.0625,3.4023971557617188
baseline,1,triton,2,64,0.3,True,0.1005859375,3.22772216796875
baseline,1,triton,2,64,0.6,False,0.0537109375,3.4660110473632812
baseline,1,triton,2,64,0.6,True,0.087890625,3.3168182373046875
baseline,1,triton,4,8,0.0,False,0.1103515625,3.1796340942382812
baseline,1,triton,4,8,0.0,True,0.1875,2.911834716796875
baseline,1,triton,4,8,0.3,False,0.080078125,3.3594512939453125
baseline,1,triton,4,8,0.3,True,0.126953125,3.114849090576172
baseline,1,triton,4,8,0.6,False,0.0703125,3.3680267333984375
baseline,1,triton,4,8,0.6,True,0.0966796875,3.274169921875
baseline,1,triton,4,16,0.0,False,0.09765625,3.1961517333984375
baseline,1,triton,4,16,0.0,True,0.1650390625,2.996823310852051
baseline,1,triton,4,16,0.3,False,0.08984375,3.328357696533203
baseline,1,triton,4,16,0.3,True,0.1162109375,3.2132568359375
baseline,1,triton,4,16,0.6,False,0.0791015625,3.3885726928710938
baseline,1,triton,4,16,0.6,True,0.0908203125,3.30377197265625
baseline,1,triton,4,32,0.0,False,0.0859375,3.2517318725585938
baseline,1,triton,4,32,0.0,True,0.1455078125,3.039562225341797
baseline,1,triton,4,32,0.3,False,0.0732421875,3.3679656982421875
baseline,1,triton,4,32,0.3,True,0.099609375,3.271472930908203
baseline,1,triton,4,32,0.6,False,0.0537109375,3.4213104248046875
baseline,1,triton,4,32,0.6,True,0.087890625,3.3119125366210938
baseline,1,triton,4,64,0.0,False,0.0693359375,3.3679275512695312
baseline,1,triton,4,64,0.0,True,0.099609375,3.2391281127929688
baseline,1,triton,4,64,0.3,False,0.0556640625,3.452545166015625
baseline,1,triton,4,64,0.3,True,0.0888671875,3.3378524780273438
baseline,1,triton,4,64,0.6,False,0.044921875,3.4478225708007812
